axis_id,layer,train_accuracy,test_accuracy,test_ci_low,test_ci_high,random_null_mean,permutation_null_mean,permutation_p,permutation_q_bh,axis_norm,score
diabetes_complication_status_ccs,18,0.5634920634920635,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.5115111111111111,0.49834444444444453,0.0492,0.11152000000000001,413.68194580078125,0.1551555555555555
diabetes_complication_status_ccs,19,0.5317460317460317,0.6111111111111112,0.3888888888888889,0.8333333333333334,0.5079555555555556,0.49942222222222227,0.0552,0.12030769230769231,438.5074157714844,0.10315555555555556
diabetes_complication_status_ccs,20,0.5317460317460317,0.6111111111111112,0.3888888888888889,0.8333333333333334,0.5096111111111111,0.5003,0.0878,0.16770786516853933,509.9274597167969,0.10150000000000003
diabetes_complication_status_ccs,21,0.7619047619047619,0.7777777777777778,0.5555555555555556,0.9444444444444444,0.5093333333333334,0.5008111111111111,0.0002,0.002518518518518519,545.1472778320312,0.2684444444444444
diabetes_complication_status_ccs,22,0.6428571428571429,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.5079,0.4993222222222223,0.313,0.4567381974248927,787.7349853515625,0.04765555555555556
diabetes_complication_status_ccs,23,0.6825396825396826,0.5,0.2777777777777778,0.7222222222222222,0.5101000000000001,0.4997,0.7062,0.8560283687943262,1078.8929443359375,-0.010100000000000109
diabetes_complication_status_ccs,24,0.6587301587301587,0.5,0.2777777777777778,0.7222222222222222,0.5075555555555555,0.49932222222222217,0.697,0.8560283687943262,1453.0458984375,-0.007555555555555538
diabetes_complication_status_ccs,25,0.6428571428571429,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.5124222222222222,0.5005333333333334,0.298,0.44634361233480174,1770.02783203125,0.04313333333333336
diabetes_complication_status_ccs,26,0.7063492063492064,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.5109,0.5009777777777777,0.3276,0.4699746835443038,2208.80419921875,0.04465555555555556
diabetes_complication_status_ccs,27,0.7063492063492064,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.5088333333333332,0.5002111111111112,0.313,0.4567381974248927,2401.705322265625,0.04672222222222233
diabetes_complication_status_ccs,28,0.7063492063492064,0.5,0.2777777777777778,0.7222222222222222,0.5120111111111111,0.49827777777777776,0.7564,0.9023719298245614,2789.097900390625,-0.012011111111111084
diabetes_complication_status_ccs,29,0.7380952380952381,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.513511111111111,0.4978333333333333,0.2668,0.41232727272727265,3072.98583984375,0.04204444444444455
diabetes_complication_status_ccs,30,0.8333333333333334,0.6111111111111112,0.3888888888888889,0.8333333333333334,0.5164444444444445,0.4984555555555555,0.0824,0.1632790697674419,3291.240234375,0.09466666666666668
diabetes_complication_status_ccs,31,0.8253968253968254,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.5169222222222223,0.5001333333333334,0.0088,0.02876923076923077,3542.674072265625,0.14974444444444435
diabetes_complication_status_ccs,32,0.8015873015873016,0.7777777777777778,0.5555555555555556,0.9444444444444444,0.5172111111111112,0.49952222222222226,0.0006,0.005368421052631579,3740.293212890625,0.2605666666666666
